amount;unit;flow;name;location
0.000397;EUR2005;c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, direct filtration treatment;CH
0.1196785955133347;EUR2005;fc458a34-8eed-427a-a5e0-c8e930422250;market for mineral supplement, for beef cattle;GLO
79.50000000000001;EUR2005;cacf7090-a406-469b-acad-5bab2d2bb7a1;market for dung slab;GLO
0.38;EUR2005;33187006-ca03-4db5-bc5a-75a91024c3ef;ceramic tile production;CH
0.036;EUR2005;0d3eda5a-4601-4573-9549-0701c459ab88;hard coal, import from RNA;IN
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;MX
0.91;EUR2005;54a54c5d-2e3d-4948-a48c-fc92f940b489;polystyrene foam slab with graphite, 6% recycled;CH
0.5776445433728301;EUR2005;b8ffb776-c1de-466f-91d6-b922b0cb8a1e;market for hydrogen sulfide;RER
265.0;EUR2005;7d3727dc-44fe-4aa4-88cc-1f25c550e7d2;planing, beam, hardwood, u=10%;RoW
0.1334238395908094;EUR2005;54397bee-f5a8-4164-a43e-5dff00da3b10;transport, passenger car, small size, petrol, EURO 4;RoW
11223.89968090772;EUR2005;845b9f66-4a29-45f9-85d0-8b7fc8df73e4;market for photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof;GLO
1.2;EUR2005;d252a802-6a2c-4ac2-8be7-d8fe9250be97;market for lettuce;GLO
2742376.529018696;EUR2005;1b4ebfef-d9b6-4e3b-bf86-10b5b1a85819;maintenance, container ship;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CH;AT
2167.0;EUR2005;bd960959-a3a3-4694-9ff7-d43750f512eb;market for pipeline, liquid manure;GLO
0.1587521192671477;EUR2005;648bdb63-6ff5-45e5-bcb4-411296a22c3d;transport, passenger car;RER
0.023841120000000007;EUR2005;6eb8dc11-5ac4-4538-a1f1-95463b640ea5;market for energy and auxilliary inputs, metal working factory;RoW
1.061663763160175;EUR2005;d52287cc-5068-44eb-8f18-93974f93b1b5;plug production, inlet and outlet, for printer cable;GLO
0.0444;EUR2005;560e69eb-413e-49db-8796-3dd103ae8888;sugar beet production;FR
2.822448008798744;EUR2005;d5863802-d93f-4c5e-a028-bc34668ef3c5;market for machine operation, diesel, >= 74.57 kW, low load factor;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;IN-HP
1.286221993;EUR2005;43186bfa-4f3c-53bf-bf53-af77ac495d9f;red kidney bean seed production, for sowing;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from BG;RS
3.387337286;EUR2005;ab5dcfa8-e8f9-4923-84d4-51b25a898fa1;sulfur hexafluoride production, liquid;RER
0.06816387890655111;EUR2005;210dcb33-fd19-4542-8c76-d63f562dbe4b;deep drawing, steel, 10000 kN press, single stroke;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-SC
0.16600000000000004;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market for natural gas, high pressure;CA
4.008235851;EUR2005;521334e0-150e-5f93-8524-1fd1c9ba370d;market for daminozide;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;ES
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;CA-MB
0.473;EUR2005;f5707bdf-f7e2-479b-b3ea-99c04de8a927;nutrient supply from NPK (26-15-15) fertiliser;RNA
7.701402710380742;EUR2005;d7d5b411-031a-4735-acee-3f9658cf74c4;skidding, skidder;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;CN-GZ
4.683461;EUR2005;7f3ef328-91c4-4039-aabc-8e7ce0842806;zirconium oxide production;AU
3.46;EUR2005;fd71fda7-6bc6-4020-bfd7-205ef2b560aa;pyridazine-compound production;RoW
0.1238143483193543;EUR2005;44519c79-bf77-4775-a69e-182d26b1f7d5;market for rape seed, Swiss integrated production;GLO
0.02056977030093481;EUR2005;05b915cd-3cd5-4e98-aea0-ff231cd4f4b1;horticultural fleece production;CH
490790.0;EUR2005;33afc5c1-e057-4456-b964-cd90dc31b1cb;anaerobic digestion plant construction, agriculture, with methane recovery;RoW
4953.880978843562;EUR2005;0f2ea065-f26c-4356-a261-39ef2799aea4;ventilation system production, central, 1 x 720 m3/h, steel ducts, with earth tube heat exchanger;CH
0.85;EUR2005;0e35a77b-02a4-4c53-8d79-a4ae83273774;chassis production, internet access equipment;RER
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CN-SC
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, nuclear, pressure water reactor, heavy water moderated;JP
0.0789054404822937;EUR2005;c3c7fe25-71c0-4c57-bf6e-a7b781ee0a6c;transport, freight, small lorry with refrigeration machine, EURO6, CO2 refrigerant, freezing to generic market;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, alpine region;IN-JK
0.138;EUR2005;2966d161-5281-47d6-86d3-efbb0a4b2110;market for heavy fuel oil;PE
1.33803189606455;EUR2005;7b946cc6-6e88-4799-8901-773cf112b3bf;market for cast iron removed by turning, primarily roughing, computer numerical controlled;GLO
600.0;EUR2005;2eb6206e-5965-46f8-8e8f-f9c554579020;dryer production;GLO
2.162082414910042;EUR2005;d59ef400-fa7c-49e3-9a83-d88fa2047f95;market for o-chlorobenzaldehyde;GLO
1.57;EUR2005;0e99b6e3-a3e1-47a2-8fb5-5ced89ddd778;n-olefins production;RER
20.96;EUR2005;5664f63a-1998-4680-bf9d-608ca7360b2a;uranium mine operation, open cast;RNA
37.30608224575228;EUR2005;985d3352-c275-48a6-a99c-b0a5d28b7a24;tellurium production, semiconductor-grade;RoW
160.0;EUR2005;86f41749-d313-4e4a-ab11-67af97ee0e4a;sawing, softwood;RoW
0.84;EUR2005;84c43f30-36fe-47a4-a9c7-848e057f65d2;polyethylene pipe production, corrugated, DN 75;RER
1.57;EUR2005;9d005382-c0b6-5cdc-a56c-96d392f0b1a6;market for 2,4-di-tert-butylphenol;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;RoW
0.000397;EUR2005;c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, conventional with biological treatment;CA-QC
8.081718848000001e-05;EUR2005;360e2eb0-f81c-4e4b-ba6b-c7a690f31275;water production, deionised;RoW
0.103;EUR2005;d2069bd3-fb92-5bf2-af34-5c4b38003c9d;rare earth element mine operation and beneficiation, ion adsorption clays;RoW
1.09;EUR2005;03cc9df9-29e5-4ee0-8bff-a70999caffbf;market for tomato, processing grade;GLO
0.09769999999999997;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market group for electricity, high voltage;Canada without Quebec
0.1988665952681826;EUR2005;dfbdd39b-2541-4069-9b87-ab61ef6fbc0c;sheet rolling, copper;RoW
0.473;EUR2005;f5707bdf-f7e2-479b-b3ea-99c04de8a927;nutrient supply from ammonium nitrate phosphate;RoW
0.633866779064127;EUR2005;20ad63da-2f25-4737-8241-580ef0f1fd96;steel drilling, conventional;RoW
0.1212417457281749;EUR2005;9394b900-bc1b-40b4-b9f0-90c5c9d6b734;market for lime, packed;Europe without Switzerland
0.149;EUR2005;31c5bd1a-78b7-58bc-8929-6f686ce2e810;market for tinplate, in mixed metal scrap;RoW
0.04514533443953787;EUR2005;1470969d-cc06-4a55-812e-02dc367990ba;transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO3, carbon dioxide, liquid refrigerant, freezing;GLO
0.04092552822122498;EUR2005;4124c89b-fbf6-4320-a994-9f7d90447bd5;transport, freight, aircraft with reefer, freezing;GLO
0.205;EUR2005;609fae33-2e89-4b99-8129-b1f80a6dda33;natural gas pressure reduction, from high to low pressure;RoE
1.14;EUR2005;dafa1eaf-3254-436c-a273-1f38b10ee28e;decarboxylative cyclization of adipic acid;RER
4277.124521677254;EUR2005;98b67b63-0c19-4f6e-9b36-c2cc10e6cc18;market for intermodal shipping container, 45-foot, high-cube;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;CN-XJ
0.466;EUR2005;c38bc109-9347-463e-b539-2833c7c066d8;market for sodium formate;RoW
0.7255426049869091;EUR2005;58965072-1cd7-4e84-b8cf-b9b6494cce9f;market for p-nitrotoluene;GLO
2.306;EUR2005;b7e17d7a-3e05-524d-a27f-487a86f78949;morpholine production;GLO
0.9708358077699412;EUR2005;de8ac708-4158-4384-b1e0-29b2c0155c2b;cadmium sulfide production, semiconductor-grade;RoW
0.24099999999999996;EUR2005;5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;CI
1.280428682;EUR2005;5c57b4dd-48da-4182-b43a-18b99419efd0;market for maleic unsaturated polyester resin;GLO
0.139872;EUR2005;64258a0a-b069-431d-839f-3e47c1a4d9c4;recultivation, limestone mine;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, lignite;BG
2.204529718;EUR2005;7af733eb-13b1-5918-8168-4f40964b2b84;dichlobenil production;GLO
1181473.643086072;EUR2005;f48b45d4-0aee-4ceb-996f-1b631b9bd6c0;hard coal preparation plant construction;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market group for electricity, high voltage;CN
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;PE
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat production, hardwood chips from forest, at furnace 300kW, state-of-the-art 2014;CH
2.1;EUR2005;5c5d0acc-fe59-4c21-ab51-6690a4bbae8a;weaned calves production on pasture;ZA
0.754;EUR2005;44e8a892-3178-4352-a898-722e68990fe9;market for ethylene;RER
122108.526966542;EUR2005;0bd7e3fc-8e16-4847-8a28-cdd87a81e0e5;market for mine infrastructure, potash salt;GLO
643800.0000000001;EUR2005;812fbc21-cd00-46f5-89ed-7312a2e98798;market for anaerobic digestion plant, agricultural;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;FR
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;AT
0.0106;EUR2005;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;heat production, hardwood chips from forest, at furnace 50kW;CH
0.07735116681475938;EUR2005;5060225e-6ea5-4842-90d0-a1971c92dfc5;market for mango seedling, for planting;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;PT
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;AM
0.6;EUR2005;a9b2fe27-bc40-4a22-a2c8-e320425c0086;plastic flake production, consumer electronics, for recycling, by grinding/shredding, formal sector;IN
0.9980358960645501;EUR2005;b4d3bf0b-4192-4c37-b639-c85ace435c13;market for steel removed by turning, primarily dressing, computer numerical controlled;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;JO
0.524551717391304;EUR2005;c8bd4d24-6997-490f-9239-85d32ffcca22;chickpea production;RoW
10688.0;EUR2005;879bc816-ead6-4d8d-a5fd-0aa6c97ad710;furnace production, wood chips, average storage area, 50kW;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;CA-ON
295.910581565755;EUR2005;d0123246-cb50-447f-8df1-74e1119a2114;uranium production, centrifuge, enriched 3.8%;DE
217.0;EUR2005;48e808be-14ac-4991-9338-2a4782fd1bbe;particleboard production, uncoated, average glue mix;RER
1.397376147365077;EUR2005;a01151e0-61fe-4db9-90b5-494aa8589692;dipropylene glycol monomethyl ether production;RER
1915.288349921649;EUR2005;69946df8-bdf7-41fa-b5e6-17fb3a23d68b;market for heat and power co-generation unit, 50kW electrical, components for electricity only;GLO
0.471;EUR2005;38d493e9-6feb-4c66-86eb-2253ef8ee54d;market for sodium silicate, without water, in 37% solution state;RER
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, non-alpine region;TZ
0.578991;EUR2005;96525009-1ff7-4f3c-aeb9-44ffd9a063ed;woven bamboo mat production;CN
0.1624939994126622;EUR2005;f49bd7fe-fef7-4d80-8f28-2ead540835b9;market for transport, passenger car, EURO 3;RER
2.687;EUR2005;5048f36a-990d-4188-9834-7792f51cad69;liquid packaging board container production;RoW
6.68039;EUR2005;08893305-5670-46d8-9b4c-b0ffb3790f50;market for lithium sulfate;GLO
0.754;EUR2005;c7c790e7-474f-495a-911e-bb905050682d;ethylene production, pipeline system;RoW
1.45;EUR2005;11b9d045-7252-4741-895d-e7a7851b91de;compact fluorescent lamp production;GLO
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;TW
0.003117199779188214;EUR2005;01a057ac-2e84-43d3-8017-1af3a47b84c1;market for transport, freight, sea, container ship with reefer, cooling;GLO
0.00232;EUR2005;ae1d776c-5278-46c3-b80a-0c5dcc182c0f;market for lignite briquettes;RoW
4.2;EUR2005;b3b67831-8d80-4fbb-afe8-99db667f7426;glyphosate production;RER
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat production, at coal coke industrial furnace 1-10MW;RoW
4769700.0;EUR2005;1e62439e-fa8d-4049-9460-e0c155d2ddbe;transmission network construction, electricity, high voltage;CH
0.4652470360487178;EUR2005;dca5d4c8-0e53-4f11-9df5-418e30a0e49f;market for breadcrumbs;GLO
0.27;EUR2005;1570a766-fe08-427f-94cb-6947995117ec;natural gas, liquefied, import from DZ;RoW
0.127;EUR2005;68db7412-ba35-488b-8a45-9a9f48448522;market for nitric acid, without water, in 50% solution state;RNA
242.0;EUR2005;40789064-abc0-477f-a0f8-46a16781da55;photovoltaic laminate production, CdTe;VN
6112.178905531802;EUR2005;c0d1f278-c0fb-49f1-8dbb-7dbd602b94a4;heat and power co-generation unit construction, 200kW electrical, components for electricity only;RER
0.101;EUR2005;5f9b49ad-6aa8-42ee-8d55-af2982e9f0f8;heat and power co-generation, biogas, gas engine, renewable energy products;CH
657.6040452400001;EUR2005;bf0425ee-99c2-488e-9056-3495e9f4e9cb;deep well drilling, for deep geothermal power;RoW
0.8044840516000001;EUR2005;29026153-01e0-4b94-9ba5-173e3986ed08;alkylbenzene sulfonate production, linear, petrochemical;RoW
0.3179662371603734;EUR2005;20d649c2-db6b-4c9a-b529-409c9d43748e;sunflower production;RU
0.16590085625870066;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market for natural gas, high pressure;DK
0.0977;EUR2005;5d954e5c-1e6d-4f78-9fc3-d3857b7892cb;electricity production, natural gas, aluminium industry;IAI Area, EU27 & EFTA
0.1;EUR2005;8d7c013a-5aca-44d7-8fc4-193844d2953a;market for waste packaging paper;CZ
1.744994550947017;EUR2005;ab0f60cf-75ca-4b4a-85a9-41ab9cf836b5;machine operation, diesel, >= 18.64 kW and < 74.57 kW, underground mining;GLO
1689244.658193795;EUR2005;5b8f9aa6-d6f1-4db4-9831-77a3eac665c2;market for mechanical treatment facility, waste electric and electronic equipment;GLO
0.12601041628;EUR2005;406ae9de-8894-4c8b-a601-40b7e849b66d;extrusion, plastic pipes;CA-QC
0.817;EUR2005;4bc66efe-f91b-48e5-9a26-07e383d47e80;esterification of rape oil;Europe without Switzerland
13.22;EUR2005;1ef81230-4984-4825-8ef3-5733e2581659;hard disk drive production, for desktop computer;GLO
13208.14220272658;EUR2005;775234b1-0e93-4cdb-9cd2-db60577e1a5a;solar collector system installation, evacuated tube collector, one-family house, combined system;CH
35.301050448019005;EUR2005;f76cdd78-e05a-48ac-a7c3-e29abca59fa9;market for furrowing, sugarcane;GLO
0.04960518359557296;EUR2005;aafac89e-9933-4423-a072-6e4aeed31cd5;deep drawing, steel, 650 kN press, single stroke;RER
3.1526342871452653;EUR2005;7225e2a6-7fd6-40e2-b341-f097b027d119;market for application of plant protection product, by field sprayer;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, nuclear, pressure water reactor, heavy water moderated;IN-MH
5.533984456055535;EUR2005;0dc25044-d414-5564-b7f3-998ef6732374;market for polydimethylsiloxane;GLO
0.1709559815541632;EUR2005;e110266e-a20e-41ae-a5f6-7dbcf0935abd;market for transport, passenger car, medium size, petrol, EURO 5;GLO
52.61379055034808;EUR2005;68375c1a-7bdd-5a24-aec8-f68ac9ab874e;consumer electronics production, mobile device, smartphone;GLO
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;petroleum and gas production, onshore;CN
0.5133993426488896;EUR2005;ca6f1ac4-edb1-417c-a56d-aecd7d9fb0ae;market for long liner, steel;GLO
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;NE
0.02258897993547622;EUR2005;4ecf1190-7028-4038-89b0-79adeb3e98cc;market for transport, freight, lorry 16-32 metric ton, EURO1;ZA
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW;IN-UP
0.10700000000000001;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;IN-Southern grid
21852451.29104208;EUR2005;e349df37-4d2f-4654-bd54-6c68e03b6197;geothermal power plant construction;CH
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;CW
1.781669855638194;EUR2005;af729e94-ad8b-4c25-859c-e2f6aba1de16;sugar beet seed production, for sowing;GLO
0.2013646475278318;EUR2005;472284bd-85de-4dd1-9bc4-56d360d0dd5d;market for maize seed, at farm;GLO
0.09770000000000005;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;CU
0.000397;EUR2005;c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, underground water with disinfection;BR
300.0;EUR2005;0600b4a8-f284-47d9-87d8-3a18c3f3da1b;mattress production, polyurethane foam;GLO
543.0;EUR2005;2a03306d-baf8-4ab1-b8a5-d12a2a41adc3;nuclear fuel element production, for pressure water reactor, UO2 4.2% & MOX;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;CN-NX
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 1-3MW turbine, onshore;US-MRO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;IN-GA
0.18800000000000008;EUR2005;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;HU
11.7;EUR2005;c4230712-ca79-435b-bb28-37041635b772;textile production, cotton, circular knitting;IN
1.93;EUR2005;2974c2fd-d35b-4d8b-9919-6e3996ba2674;ethylene carbonate production;RoW
0.759;EUR2005;06eb6d76-0ac1-5ba6-aa9b-6b0228e0dd96;base oil production, petroleum refinery operation;IN
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;heat and power co-generation, biogas, gas engine;TW
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, oil;BG
134876568.0;EUR2005;0e3da9a5-fcfd-4bff-82d6-d45e8b7add39;aluminium hydroxide factory construction;RER
0.7;EUR2005;aa3de575-58a6-418c-9968-1bfea04a78b8;market for phthalic anhydride;GLO
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market for natural gas, high pressure;IQ
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;IN-DL
15000.0;EUR2005;2ab55669-4fa5-41ad-b0cb-d8b519b5d0c5;refrigeration machine production, carbon dioxide, liquid as refrigerant;GLO
0.004;EUR2005;b254bbdf-fb2b-4878-aec9-2a7820f3f32e;treatment of blast furnace gas, in power plant;CN-YN
11.5;EUR2005;0c7faf73-f5ea-4a3b-96ec-54d025cae6f4;market for transformer, low voltage use;GLO
0.094;EUR2005;d454e221-5f08-4259-b46b-31d0dbe595d1;market for cement mortar;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;AU
0.265;EUR2005;27a3ac7b-e31a-48da-84f5-8dbdcb96e565;market for naphtha;RER
2.321286880072698;EUR2005;72d94cff-d13f-4653-9bab-e1fd5f3c0e69;prosulfocarb production;RoW
16.3;EUR2005;a7e1dd79-7f97-4f06-86f7-8965e13db3db;peat moss production, horticultural use;CA-QC
0.127;EUR2005;68db7412-ba35-488b-8a45-9a9f48448522;nitric acid production, product in 50% solution state;CN
0.0106;EUR2005;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;operation, solar collector system, evacuated tube collector, one-family house, for combined system;RoW
